采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,叶片1超级电容电压,叶片2超级电容电压,叶片3超级电容电压,驱动1晶闸管温度,驱动2晶闸管温度,驱动3晶闸管温度,驱动1输出扭矩,驱动2输出扭矩,驱动3输出扭矩,变频器电网侧Cosphi,电网频率误差
357,10.49,336,0.36,0.37,0.37,11.4,11.1,11.3,10.71,-9.2,-0.06,0.04,0.5,208.3,6.1,196,1,1,311,685,371,-3,393,10.8,486.0,336,29.2,29.5,0,3.0,0,1821.6,0,16.46,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.4,31.8,58.1,58.6,34,40,19.1,22.9,32,32,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
358,10.45,48,0.36,0.37,0.37,11.6,10.9,11.2,10.7,-7.0,0.05,-0.01,0.5,208.1,5.6,196,1,1,307,686,366,-3,384,10.75,486.0,335,28.8,29.4,0,3.0,0,1821.6,0,16.46,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.4,31.8,58.1,58.6,34,40,19.1,22.9,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
359,10.45,120,0.36,0.37,0.37,11.4,10.8,11.2,10.69,-3.8,-0.01,0.1,0.5,208.1,6.0,195,1,1,311,686,371,0,388,10.74,485.6,338,29.1,29.6,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.5,31.8,58.1,58.6,33,40,19.1,22.9,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.3,0,0,0,1,0
360,10.44,192,0.36,0.37,0.37,11.1,11.1,11.3,10.65,-3.1,0.0,0.04,0.5,208.3,4.8,195,1,1,317,686,378,1,394,10.77,489.0,338,29.1,29.5,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.5,31.8,58.1,58.6,33,40,19.1,22.9,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
361,10.4,264,0.36,0.37,0.37,11.1,11.3,11.3,10.61,-2.3,0.04,0.01,0.5,208.4,6.2,194,1,1,311,686,370,1,388,10.75,487.3,335,29.1,29.6,0,2.9,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.5,31.8,58.1,58.6,34,40,19.1,22.9,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
362,10.43,336,0.36,0.37,0.37,11.3,11.3,11.3,10.59,-1.4,0.0,0.13,0.5,208.0,4.9,194,1,1,307,686,366,2,386,10.73,484.9,333,29.0,29.4,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.5,31.8,58.1,58.6,33,40,19.1,22.9,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,530,5.2,0,0,0,1,0
363,10.44,48,0.36,0.37,0.37,11.5,11.0,11.3,10.67,-0.7,-0.02,-0.01,0.5,208.3,6.0,194,1,1,309,686,369,0,383,10.74,481.9,335,29.3,29.7,0,2.9,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.5,31.8,58.1,58.6,34,40,19.1,22.9,32,32,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.89,54,530,5.3,0,0,0,1,0
364,10.44,120,0.36,0.37,0.37,11.6,10.9,11.3,10.71,-0.9,0.02,0.04,0.5,208.2,5.4,194,1,1,312,686,372,1,387,10.7,485.3,337,29.0,29.4,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,38.0,35.9,31.4,31.7,58.1,58.5,33,40,19.1,22.9,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,53,530,5.3,0,0,0,1,0
365,10.44,192,0.36,0.37,0.37,11.4,10.8,11.3,10.62,-3.5,0.01,0.09,0.5,207.7,5.8,194,1,1,313,685,373,1,389,10.74,484.9,334,29.5,29.9,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.4,31.7,58.1,58.5,33,40,19.1,22.9,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
366,10.02,264,0.36,0.37,0.37,11.1,11.1,11.3,10.57,-2.6,-0.02,0.0,0.5,208.2,5.4,194,1,1,312,685,372,-2,390,10.72,483.9,335,29.6,29.9,0,2.9,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.3,31.7,58.1,58.5,34,40,19.1,22.9,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
367,10.37,336,0.36,0.37,0.37,11.1,11.3,11.3,10.6,-3.9,0.07,0.03,0.5,208.3,6.1,194,1,1,305,685,363,-2,383,10.74,482.4,331,29.5,29.8,0,2.9,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.4,31.7,58.1,58.5,34,40,19.1,22.8,32,32,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
368,10.4,48,0.36,0.37,0.37,11.4,11.3,11.3,10.44,-4.1,-0.07,0.11,0.5,208.3,6.0,194,1,1,306,686,365,-2,384,10.72,480.3,334,29.5,29.8,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.4,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,520,5.2,0,0,0,1,0
369,10.42,120,0.36,0.37,0.37,11.5,11.1,11.2,10.59,-3.3,0.02,-0.03,0.5,208.0,6.2,194,1,1,307,685,365,-2,383,10.68,481.4,333,29.5,29.7,0,2.9,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.3,31.8,58.1,58.6,33,40,19.1,22.8,32,32,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
370,10.44,192,0.36,0.37,0.37,11.6,10.8,11.2,10.6,-4.9,0.01,0.06,0.5,208.2,6.1,194,1,1,311,685,370,-1,388,10.72,483.3,335,29.5,29.6,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.3,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.3,0,0,0,1,0
371,10.4,264,0.36,0.37,0.37,11.3,10.8,11.2,10.58,-4.9,0.0,0.06,0.5,208.2,5.9,194,1,1,311,686,370,-3,388,10.7,483.2,334,29.2,29.5,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.8,37.9,35.9,31.3,31.8,58.1,58.5,34,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,530,5.3,0,0,0,1,0
372,10.34,336,0.36,0.37,0.37,11.1,11.3,11.2,10.58,-6.6,-0.02,-0.03,0.5,208.1,6.3,194,1,1,307,686,366,0,386,10.7,482.9,332,29.1,29.4,0,2.9,0,1763.7,0,16.37,11.8,35.0,33.6,37.7,35.7,37.8,35.9,31.3,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.3,0,0,0,1,0
373,9.95,48,0.36,0.37,0.37,11.1,11.4,11.2,10.48,-6.5,0.09,0.06,0.5,208.0,5.9,194,1,1,305,685,363,0,380,10.66,480.6,332,29.4,29.6,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.7,35.7,37.8,35.9,31.3,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
374,10.37,112,0.36,0.37,0.37,11.4,11.3,11.3,10.61,-5.3,-0.09,0.06,0.5,208.2,6.6,194,1,1,300,686,358,1,373,10.69,477.4,327,29.7,29.9,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.8,35.9,31.4,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,41,44,41,40,40,41,44.92,44.94,44.88,54,520,5.2,0,0,0,1,0
375,10.39,184,0.36,0.37,0.37,11.6,11.1,11.1,10.61,-5.2,0.05,-0.05,0.5,208.0,6.0,194,1,1,306,686,364,1,379,10.65,476.3,333,29.4,29.7,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.5,31.8,58.1,58.5,34,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.92,44.94,44.88,54,520,5.2,0,0,0,1,0
376,10.21,256,0.36,0.37,0.37,11.5,10.8,11.2,10.68,-10.6,-0.01,0.1,0.5,207.9,5.8,194,1,1,310,686,369,2,383,10.7,479.3,333,29.7,29.9,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.5,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.92,44.94,44.88,53,530,5.3,0,0,0,1,0
377,10.37,328,0.36,0.37,0.37,11.2,10.9,11.3,10.6,-10.1,0.02,0.04,0.5,208.1,5.5,195,1,1,309,686,368,1,385,10.68,480.6,333,29.1,29.5,0,3.0,0,1763.7,0,16.37,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.5,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,530,5.3,0,0,0,1,0
378,10.35,40,0.36,0.37,0.37,11.1,11.2,11.3,10.53,-13.0,-0.01,-0.03,0.5,208.2,5.9,195,1,1,303,686,361,0,380,10.69,479.1,329,29.5,29.7,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.4,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
379,10.34,112,0.36,0.37,0.37,11.3,11.4,11.3,10.48,-11.3,0.05,0.11,0.5,208.2,5.3,195,1,1,298,685,355,1,377,10.65,475.5,329,29.5,29.8,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.3,31.8,58.1,58.5,34,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
380,10.37,184,0.36,0.37,0.37,11.4,11.0,11.3,10.57,-10.6,-0.08,0.04,0.5,208.1,5.5,195,1,1,303,685,361,2,378,10.68,477.0,331,29.3,29.6,0,2.9,0,1767.9,0,16.38,11.8,35.0,33.6,37.6,35.7,37.9,35.9,31.3,31.8,58.1,58.5,34,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,520,5.2,0,0,0,1,0
381,10.36,256,0.36,0.37,0.37,11.6,10.9,11.2,10.54,-9.3,0.07,-0.03,0.5,208.0,5.4,195,1,1,304,686,363,1,378,10.63,478.0,332,29.7,30.1,0,2.9,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.9,31.4,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,520,5.2,0,0,0,1,0
382,10.37,336,0.36,0.37,0.37,11.4,10.8,11.2,10.58,-9.6,-0.02,0.11,0.5,208.1,6.3,195,1,1,301,686,359,1,377,10.64,478.6,332,29.6,29.9,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.9,31.4,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.89,53,520,5.3,0,0,0,1,0
383,10.33,48,0.36,0.37,0.37,11.1,11.1,11.2,10.54,-8.3,0.0,0.0,0.5,208.2,5.5,195,1,1,304,685,362,1,378,10.65,479.2,332,29.3,29.5,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.9,31.4,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,52,520,5.3,0,0,0,1,0
384,10.28,120,0.36,0.37,0.37,11.1,11.3,11.2,10.48,-7.6,0.02,0.0,0.5,208.4,6.2,195,1,1,303,686,361,1,375,10.62,477.9,330,29.5,29.7,0,2.9,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.9,31.3,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.3,0,0,0,1,0
385,10.32,192,0.36,0.37,0.37,11.3,11.4,11.3,10.48,-7.3,0.0,0.13,0.5,208.2,4.8,195,1,1,303,686,361,0,377,10.65,475.6,327,29.7,29.8,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.9,31.3,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
386,10.34,264,0.36,0.37,0.37,11.4,11.0,11.3,10.54,-7.8,-0.01,-0.03,0.5,208.2,6.1,195,1,1,303,686,361,1,380,10.65,473.5,329,29.5,29.7,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.9,31.3,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
387,10.35,336,0.36,0.37,0.37,11.6,10.8,11.1,10.61,-7.8,0.04,0.06,0.5,207.9,5.3,195,1,1,301,686,360,0,379,10.62,476.1,330,29.9,30.1,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.8,35.9,31.4,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
388,10.34,48,0.36,0.37,0.37,11.4,10.8,11.2,10.54,-7.0,0.0,0.1,0.5,208.2,6.2,195,1,1,300,686,357,1,379,10.65,475.9,329,29.4,29.8,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.8,35.9,31.4,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.3,0,0,0,1,0
389,10.3,120,0.36,0.37,0.37,11.1,11.2,11.2,10.46,-5.6,-0.02,-0.03,0.5,208.6,5.4,194,1,1,297,686,354,0,371,10.61,475.3,328,29.5,29.9,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.8,35.9,31.4,31.7,58.1,58.6,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
390,9.87,192,0.36,0.37,0.37,11.1,11.3,11.2,10.46,-4.1,0.07,0.05,0.5,208.5,6.1,194,1,1,299,686,356,0,375,10.61,475.5,328,29.7,29.8,0,2.9,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.9,31.4,31.8,58.1,58.6,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
391,10.3,264,0.36,0.37,0.37,11.3,11.2,11.2,10.43,-1.9,-0.05,0.11,0.5,208.1,5.5,194,1,1,294,685,350,2,367,10.6,469.7,323,29.7,30.0,0,2.9,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.9,31.4,31.7,58.1,58.6,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
392,10.12,336,0.36,0.37,0.37,11.4,11.0,11.1,10.62,-0.4,0.02,-0.06,0.5,208.3,6.2,193,1,1,301,685,360,0,378,10.63,469.6,328,29.9,30.2,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.9,31.3,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
393,10.32,40,0.36,0.37,0.37,11.6,10.8,11.2,10.56,-3.8,0.02,0.1,0.5,207.9,5.0,194,1,1,296,685,353,1,375,10.59,469.1,325,29.7,30.2,0,3.0,0,1767.9,0,16.38,11.8,35.0,33.5,37.6,35.7,37.9,35.8,31.3,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
394,10.14,112,0.36,0.37,0.37,11.3,10.8,11.2,10.5,-6.6,0.01,0.04,0.5,208.0,5.9,194,1,1,303,686,361,0,381,10.61,472.9,332,30.1,30.3,0,2.9,0,1767.9,0,16.38,11.8,34.9,33.5,37.6,35.7,37.8,35.8,31.3,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.2,0,0,0,1,0
395,10.28,184,0.36,0.37,0.37,11.0,11.1,11.3,10.49,-6.2,-0.03,-0.03,0.5,208.3,5.4,194,1,1,295,685,351,1,372,10.62,473.6,324,29.6,29.9,0,3.0,0,1767.9,0,16.38,11.8,34.9,33.5,37.6,35.7,37.9,35.8,31.4,31.8,58.1,58.5,34,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,52,520,5.3,0,0,0,1,0
396,10.27,256,0.36,0.37,0.37,11.1,11.4,11.2,10.42,-6.9,0.08,0.09,0.5,208.2,5.9,194,1,1,296,686,352,1,369,10.58,470.6,328,29.7,30.1,0,3.0,0,1767.9,0,16.38,11.8,34.9,33.5,37.6,35.7,37.9,35.8,31.4,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
397,10.3,328,0.36,0.37,0.37,11.3,11.3,11.2,10.42,-5.4,-0.06,0.08,0.5,207.9,5.5,194,1,1,295,686,351,1,366,10.6,471.4,323,29.7,29.8,0,3.0,0,1767.9,0,16.38,11.8,34.9,33.5,37.6,35.7,37.9,35.8,31.4,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
398,10.29,40,0.36,0.37,0.37,11.4,11.0,11.1,10.51,-3.9,0.02,-0.06,0.5,207.9,5.8,194,1,1,297,686,354,1,367,10.56,468.4,326,29.6,29.8,0,2.9,0,1767.9,0,16.38,11.8,34.9,33.5,37.5,35.7,37.9,35.8,31.4,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
399,10.13,112,0.36,0.37,0.37,11.6,10.8,11.2,10.52,-3.9,0.01,0.14,0.5,208.3,5.3,193,1,1,300,686,358,0,367,10.6,470.0,324,29.7,30.0,0,3.0,0,1767.9,0,16.38,11.8,34.9,33.5,37.6,35.7,37.9,35.8,31.4,31.8,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
400,10.31,184,0.36,0.37,0.37,11.3,10.8,11.3,10.46,-5.1,0.0,0.02,0.5,208.2,5.8,194,1,1,302,686,360,-1,373,10.6,468.4,328,29.6,29.9,0,3.0,0,1767.9,0,16.38,11.8,34.9,33.5,37.6,35.7,37.9,35.8,31.3,31.7,58.1,58.5,34,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
401,10.27,256,0.36,0.37,0.37,11.0,11.2,11.3,10.46,-4.0,0.0,0.0,0.5,207.9,6.0,193,1,1,298,686,355,1,374,10.58,471.1,324,30.2,30.4,0,3.0,0,1767.9,0,16.38,11.8,34.8,33.5,37.6,35.7,37.8,35.8,31.3,31.7,58.1,58.5,34,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,52,520,5.3,0,0,0,1,0
402,10.07,328,0.36,0.37,0.37,11.2,11.4,11.2,10.43,-4.9,0.05,0.13,0.5,208.2,5.9,193,1,1,299,686,356,2,373,10.6,468.8,325,30.0,30.2,0,2.9,0,1767.9,0,16.38,11.8,34.8,33.5,37.6,35.7,37.8,35.8,31.3,31.7,58.1,58.5,33,40,19.1,22.8,32,32,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,52,520,5.3,0,0,0,1,0
403,10.29,40,0.36,0.37,0.37,11.4,11.2,11.3,10.45,-7.9,-0.07,-0.01,0.5,208.3,6.2,194,1,1,291,686,346,0,366,10.61,467.1,322,29.8,30.1,0,3.0,0,1767.9,0,16.38,11.8,34.8,33.5,37.6,35.7,37.8,35.8,31.3,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,520,5.3,0,0,0,1,0
404,10.3,112,0.36,0.37,0.37,11.4,11.1,11.1,10.55,-9.0,0.07,0.01,0.5,208.0,6.0,194,1,1,297,686,354,0,367,10.58,466.4,326,30.2,30.5,0,2.9,0,1767.9,0,16.38,11.8,34.8,33.5,37.6,35.7,37.8,35.8,31.4,31.7,58.1,58.5,34,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,520,5.3,0,0,0,1,0
405,10.32,184,0.36,0.37,0.37,11.6,10.8,11.2,10.58,-7.9,-0.01,0.16,0.5,208.0,6.2,194,1,1,296,686,352,-1,365,10.6,468.9,323,29.7,30.0,0,2.9,0,1767.9,0,16.38,11.8,34.8,33.5,37.6,35.7,37.8,35.8,31.4,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
406,10.28,256,0.36,0.37,0.37,11.2,10.9,11.2,10.5,-7.7,0.0,-0.02,0.5,208.4,5.5,194,1,1,303,686,362,0,372,10.59,471.0,330,30.2,30.3,0,3.0,0,1767.9,0,16.38,11.8,34.8,33.5,37.6,35.7,37.8,35.8,31.5,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
407,10.28,328,0.36,0.37,0.37,11.0,11.3,11.2,10.48,-10.4,0.0,0.04,0.5,208.1,6.0,194,1,1,300,686,358,2,373,10.6,474.0,326,29.9,30.1,0,3.0,0,1679.1,0,16.25,11.8,34.8,33.5,37.6,35.7,37.8,35.8,31.4,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,52,530,5.2,0,0,0,1,0
408,10.26,40,0.36,0.37,0.37,11.3,11.4,11.2,10.42,-8.9,0.05,0.13,0.5,207.9,5.5,194,1,1,297,686,354,2,374,10.58,469.7,325,29.8,30.1,0,3.0,0,1679.1,0,16.25,11.8,34.7,33.5,37.6,35.7,37.8,35.8,31.4,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,52,530,5.3,0,0,0,1,0
409,10.31,112,0.36,0.37,0.37,11.4,11.0,11.3,10.48,-6.8,-0.09,-0.02,0.5,208.2,5.9,194,1,1,300,686,358,0,376,10.6,469.5,325,29.8,30.1,0,2.9,0,1679.1,0,16.25,11.8,34.7,33.5,37.6,35.7,37.8,35.8,31.4,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.3,0,0,0,1,0
410,10.11,184,0.36,0.37,0.37,11.5,11.0,11.1,10.57,-6.0,0.07,0.04,0.5,208.0,5.5,194,1,1,297,686,354,-2,374,10.61,469.9,326,30.0,30.3,0,3.0,0,1679.1,0,16.25,11.8,34.7,33.5,37.6,35.7,37.8,35.8,31.4,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.3,0,0,0,1,0
411,10.33,256,0.36,0.37,0.37,11.5,10.8,11.2,10.59,-4.4,-0.01,0.14,0.5,208.0,6.3,194,1,1,296,685,352,-2,371,10.59,470.6,327,29.8,30.1,0,2.9,0,1679.1,0,16.25,11.8,34.7,33.5,37.6,35.7,37.8,35.8,31.5,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
412,10.26,328,0.36,0.37,0.37,11.1,10.9,11.3,10.49,-4.1,0.0,-0.05,0.5,208.4,5.0,194,1,1,296,686,353,0,372,10.59,471.9,326,30.0,30.3,0,3.0,0,1679.1,0,16.25,11.8,34.7,33.5,37.6,35.7,37.9,35.8,31.5,31.7,58.1,58.5,34,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
413,10.25,40,0.36,0.37,0.37,11.0,11.3,11.1,10.46,-10.1,0.0,0.06,0.5,208.3,6.1,194,1,1,296,685,353,1,371,10.57,470.5,327,29.9,30.0,0,3.0,0,1679.1,0,16.25,11.8,34.7,33.5,37.6,35.7,37.9,35.8,31.5,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
414,10.22,104,0.36,0.37,0.37,11.3,11.4,11.3,10.39,-9.3,0.03,0.11,0.5,207.9,5.2,194,1,1,297,686,354,1,369,10.58,470.2,324,30.3,30.3,0,2.9,0,1679.1,0,16.25,11.8,34.7,33.5,37.6,35.7,37.9,35.8,31.5,31.7,58.1,58.5,33,40,19.1,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,530,5.3,0,0,0,1,0
