采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,叶片1超级电容电压,叶片2超级电容电压,叶片3超级电容电压,驱动1晶闸管温度,驱动2晶闸管温度,驱动3晶闸管温度,驱动1输出扭矩,驱动2输出扭矩,驱动3输出扭矩,变频器电网侧Cosphi,电网频率误差
339,8.37,136.0,0.32,0.34,0.32,11.1,10.8,10.8,0.0,0.0,0.05,0.08,0.7,204.9,4.0,256.0,1.0,3.0,147.0,696.0,178.0,0.0,182.0,8.37,304.5,210.0,29.1,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.3,16.6,18.6,16.4,16.6,15.7,18.1,15.6,17.4,49.6,50.4,17.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,40.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
340,8.31,208.0,0.32,0.34,0.32,11.5,10.8,10.6,0.0,0.7,0.0,0.05,0.7,204.9,3.5,256.0,1.0,3.0,149.0,696.0,182.0,0.0,186.0,8.37,306.3,214.0,28.9,23.7,0.0,2.3,0.0,2067.6,0.0,16.83,-0.3,16.6,18.6,16.4,16.6,15.7,18.1,15.6,17.4,49.6,50.4,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,41.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
341,8.33,280.0,0.32,0.34,0.32,11.4,10.8,10.5,0.0,-1.9,0.08,0.11,0.7,204.8,3.8,257.0,1.0,3.0,154.0,695.0,187.0,0.0,189.0,8.39,309.8,214.0,29.2,23.7,0.0,2.3,0.0,2067.6,0.0,16.83,-0.3,16.6,18.6,16.4,16.6,15.7,18.1,15.6,17.4,49.6,50.4,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,41.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
342,8.2,352.0,0.32,0.34,0.32,11.1,11.3,10.5,0.0,-2.0,-0.06,0.07,0.7,204.7,3.9,257.0,1.0,3.0,155.0,695.0,188.0,1.0,193.0,8.38,311.6,216.0,29.1,23.6,0.0,2.3,0.0,2067.6,0.0,16.83,-0.3,16.6,18.6,16.4,16.6,15.7,18.1,15.6,17.5,49.6,50.4,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
343,8.21,64.0,0.32,0.34,0.32,10.8,11.6,10.7,0.0,-1.4,0.07,0.05,0.7,204.8,3.7,257.0,1.0,3.0,149.0,696.0,181.0,-3.0,189.0,8.38,311.3,209.0,29.2,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.6,18.6,16.3,16.6,15.7,18.1,15.6,17.5,49.6,50.4,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
344,8.15,136.0,0.32,0.34,0.32,10.8,11.2,11.1,0.0,-1.5,0.08,0.11,0.7,205.0,4.1,257.0,1.0,3.0,149.0,696.0,181.0,-2.0,192.0,8.36,306.7,210.0,29.0,23.5,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.6,18.6,16.3,16.6,15.7,18.1,15.6,17.5,49.6,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,32.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
345,8.18,208.0,0.32,0.34,0.32,10.8,10.8,10.9,0.0,-0.4,-0.02,0.05,0.7,204.7,3.8,256.0,1.0,3.0,148.0,695.0,181.0,0.0,189.0,8.36,304.6,208.0,29.1,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.6,18.5,16.3,16.6,15.7,18.1,15.6,17.5,49.6,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,45.0,44.85,45.03,40.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
346,8.21,280.0,0.32,0.34,0.32,10.9,10.8,10.8,0.0,-1.7,0.08,0.05,0.7,204.6,3.9,257.0,1.0,3.0,152.0,697.0,184.0,0.0,191.0,8.39,303.6,209.0,29.0,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.6,18.5,16.3,16.6,15.7,18.1,15.6,17.5,49.6,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
347,8.3,352.0,0.32,0.34,0.32,11.4,10.8,10.7,0.0,0.7,0.02,0.1,0.7,205.0,4.0,256.0,1.0,3.0,152.0,696.0,184.0,0.0,193.0,8.41,304.4,211.0,29.4,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.6,18.5,16.3,16.6,15.7,18.1,15.7,17.5,49.6,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
348,8.31,64.0,0.32,0.34,0.32,11.5,10.8,10.5,0.0,-1.7,0.01,0.05,0.7,204.7,3.6,256.0,1.0,3.0,151.0,696.0,183.0,-2.0,197.0,8.42,307.1,214.0,29.2,23.6,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.6,18.5,16.3,16.6,15.7,18.1,15.7,17.5,49.6,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,42.0,410.0,3.9,0.0,0.0,0.0,1.0,0.0
349,8.23,136.0,0.32,0.34,0.32,11.2,11.1,10.5,0.0,-5.9,0.09,0.08,0.7,204.6,4.1,257.0,1.0,3.0,151.0,695.0,183.0,-3.0,197.0,8.4,309.6,214.0,29.1,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.7,17.5,49.6,50.4,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.03,42.0,410.0,3.9,0.0,0.0,0.0,1.0,0.0
350,8.3,208.0,0.32,0.34,0.32,10.8,11.6,10.6,0.0,-4.1,-0.02,0.07,0.7,204.9,3.8,257.0,1.0,3.0,148.0,696.0,180.0,-2.0,194.0,8.41,309.7,210.0,29.3,23.7,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.7,17.5,49.6,50.4,14.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,45.0,44.85,45.03,41.0,400.0,3.9,0.0,0.0,0.0,1.0,0.0
351,8.21,280.0,0.32,0.34,0.32,10.8,11.4,10.9,0.0,-2.1,0.05,0.05,0.7,204.6,4.5,257.0,1.0,3.0,146.0,696.0,177.0,-2.0,188.0,8.39,306.3,210.0,29.2,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.6,17.5,49.6,50.4,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
352,8.2,344.0,0.32,0.34,0.32,10.8,10.9,11.1,0.0,-0.9,0.08,0.07,0.7,204.6,4.4,257.0,1.0,3.0,144.0,696.0,175.0,-4.0,189.0,8.4,305.8,209.0,29.4,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.6,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.03,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
353,8.22,56.0,0.32,0.34,0.32,10.8,10.8,10.8,0.0,0.5,-0.03,0.07,0.7,204.7,4.1,256.0,1.0,3.0,146.0,697.0,177.0,-4.0,187.0,8.43,304.8,210.0,29.3,24.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.5,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,32.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
354,8.36,128.0,0.32,0.34,0.32,11.1,10.8,10.8,0.0,1.3,0.03,0.07,0.7,204.8,4.3,256.0,1.0,3.0,145.0,696.0,176.0,-2.0,183.0,8.41,304.5,210.0,29.4,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.5,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
355,8.32,200.0,0.32,0.34,0.32,11.5,10.8,10.6,0.0,1.9,0.05,0.07,0.7,204.7,3.8,256.0,1.0,3.0,149.0,696.0,182.0,0.0,187.0,8.39,306.7,215.0,29.3,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.6,50.4,17.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
356,8.3,272.0,0.32,0.34,0.32,11.3,10.9,10.5,0.0,3.8,0.03,0.09,0.7,204.8,4.4,256.0,1.0,3.0,154.0,695.0,186.0,1.0,189.0,8.4,310.9,215.0,29.2,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.5,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,41.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
357,8.24,344.0,0.32,0.34,0.32,10.9,11.5,10.6,0.0,4.1,0.03,0.07,0.7,204.6,3.9,255.0,1.0,3.0,154.0,696.0,187.0,-2.0,192.0,8.4,311.9,214.0,29.3,23.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.5,50.4,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,42.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
358,8.23,56.0,0.32,0.34,0.32,10.8,11.6,10.8,0.0,1.5,0.04,0.07,0.7,204.8,3.8,256.0,1.0,3.0,152.0,696.0,185.0,0.0,190.0,8.41,310.6,211.0,29.3,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.6,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
359,8.31,128.0,0.32,0.34,0.32,10.8,10.9,11.1,0.0,0.8,0.0,0.1,0.7,204.6,4.3,256.0,1.0,3.0,153.0,696.0,185.0,-3.0,193.0,8.41,307.3,210.0,29.4,24.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.5,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
360,8.2,200.0,0.32,0.34,0.32,10.8,10.8,10.9,0.0,0.0,0.05,0.05,0.7,204.8,4.4,256.0,1.0,3.0,153.0,696.0,185.0,-3.0,193.0,8.4,305.8,210.0,29.3,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.5,50.4,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
361,8.44,272.0,0.32,0.34,0.32,10.9,10.8,10.8,0.0,1.6,0.03,0.08,0.7,204.8,4.4,256.0,1.0,3.0,153.0,697.0,186.0,0.0,195.0,8.44,305.7,210.0,29.4,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,32.0,33.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,40.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
362,8.43,344.0,0.32,0.34,0.32,11.4,10.8,10.7,0.0,3.3,0.02,0.09,0.7,204.8,3.9,255.0,1.0,3.0,154.0,696.0,187.0,-2.0,199.0,8.47,307.9,216.0,29.3,24.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.84,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
363,8.32,56.0,0.32,0.34,0.32,11.4,10.8,10.5,0.01,2.3,0.03,0.05,0.7,204.7,3.8,255.0,1.0,3.0,153.0,696.0,185.0,-3.0,202.0,8.43,313.9,218.0,29.4,24.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,41.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
364,8.33,128.0,0.32,0.34,0.32,11.1,11.3,10.6,0.0,1.4,0.02,0.11,0.7,204.7,4.2,255.0,1.0,3.0,150.0,695.0,182.0,-3.0,197.0,8.42,315.4,217.0,29.3,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.3,49.5,50.3,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,42.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
365,8.23,208.0,0.32,0.34,0.32,10.8,11.7,10.7,0.0,0.1,0.04,0.07,0.7,204.7,3.9,255.0,1.0,3.0,151.0,695.0,183.0,-2.0,189.0,8.41,313.8,211.0,29.3,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,42.0,410.0,4.2,0.0,0.0,0.0,1.0,0.0
366,8.21,280.0,0.32,0.34,0.32,10.8,11.1,11.0,0.0,-0.1,0.0,0.07,0.7,204.7,4.7,255.0,1.0,3.0,150.0,695.0,181.0,-4.0,191.0,8.4,308.8,210.0,29.4,24.2,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.7,15.7,18.0,15.6,17.3,49.5,50.3,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
367,8.19,352.0,0.32,0.34,0.32,10.8,10.8,11.0,0.0,1.3,0.08,0.1,0.7,204.9,4.2,255.0,1.0,3.0,150.0,695.0,182.0,-4.0,192.0,8.39,307.3,209.0,29.4,24.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
368,8.2,64.0,0.32,0.34,0.32,10.9,10.8,10.8,0.0,1.6,0.03,0.07,0.7,204.7,4.6,255.0,1.0,3.0,150.0,696.0,181.0,-3.0,189.0,8.4,304.6,209.0,29.3,24.2,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.7,15.7,18.0,15.6,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
369,8.34,136.0,0.32,0.34,0.32,11.3,10.8,10.7,0.0,1.8,-0.03,0.05,0.7,204.8,4.1,255.0,1.0,3.0,154.0,696.0,186.0,-1.0,193.0,8.44,305.5,213.0,29.4,24.2,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
370,8.31,208.0,0.32,0.34,0.32,11.5,10.8,10.5,0.0,0.6,0.1,0.11,0.7,204.8,3.4,255.0,1.0,3.0,154.0,695.0,186.0,-1.0,197.0,8.43,309.6,216.0,29.6,24.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.6,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
371,8.24,272.0,0.32,0.34,0.32,11.3,11.1,10.5,0.0,-0.9,-0.02,0.07,0.7,204.7,3.9,255.0,1.0,3.0,151.0,696.0,183.0,2.0,196.0,8.4,312.0,215.0,29.6,24.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,41.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
372,8.27,344.0,0.32,0.34,0.32,10.8,11.6,10.6,0.0,-1.0,0.02,0.07,0.7,204.6,3.7,255.0,1.0,3.0,148.0,696.0,180.0,1.0,193.0,8.39,311.1,210.0,29.5,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,42.0,410.0,3.9,0.0,0.0,0.0,1.0,0.0
373,8.22,56.0,0.32,0.34,0.32,10.7,11.3,10.9,0.0,-2.3,0.05,0.11,0.7,204.9,4.1,256.0,1.0,3.0,145.0,696.0,176.0,2.0,187.0,8.38,306.3,209.0,29.5,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,14.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,42.0,410.0,3.9,0.0,0.0,0.0,1.0,0.0
374,8.21,128.0,0.32,0.34,0.32,10.7,10.8,11.1,0.0,-3.1,0.0,0.03,0.7,204.7,3.9,256.0,1.0,3.0,147.0,696.0,179.0,3.0,188.0,8.41,305.5,209.0,29.4,23.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,42.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
375,8.23,200.0,0.32,0.34,0.32,10.8,10.8,10.9,0.0,-0.3,0.05,0.07,0.7,204.7,3.4,255.0,1.0,3.0,145.0,696.0,176.0,-2.0,185.0,8.4,304.6,209.0,29.4,24.2,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
376,8.33,272.0,0.32,0.34,0.32,11.2,10.9,10.8,0.0,3.5,0.02,0.11,0.7,204.9,4.1,255.0,1.0,3.0,143.0,696.0,174.0,-3.0,186.0,8.4,304.4,210.0,29.6,24.2,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
377,8.3,344.0,0.32,0.34,0.32,11.4,10.8,10.5,0.0,4.0,0.02,0.05,0.7,204.6,3.7,255.0,1.0,3.0,148.0,696.0,180.0,-4.0,190.0,8.37,306.4,214.0,29.6,24.3,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.5,17.3,49.5,50.3,15.0,24.0,12.5,18.9,26.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,40.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
378,8.27,56.0,0.32,0.34,0.32,11.3,10.8,10.5,0.0,6.7,0.05,0.08,0.7,204.6,3.7,254.0,1.0,3.0,150.0,695.0,181.0,-2.0,187.0,8.34,310.1,214.0,29.7,24.2,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.5,17.3,49.5,50.3,14.0,24.0,12.5,18.9,27.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
379,8.2,128.0,0.32,0.34,0.32,10.9,11.4,10.6,0.0,9.6,0.03,0.08,0.7,204.6,3.8,253.0,1.0,3.0,150.0,697.0,182.0,1.0,186.0,8.36,310.7,211.0,29.6,24.2,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.9,27.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
380,8.19,200.0,0.32,0.34,0.32,10.7,11.6,10.8,0.0,7.2,0.02,0.04,0.7,204.6,4.2,253.0,1.0,3.0,146.0,696.0,177.0,-3.0,181.0,8.34,306.6,207.0,29.6,24.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.5,17.3,49.5,50.3,15.0,24.0,12.5,18.9,27.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,42.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
381,8.14,272.0,0.32,0.34,0.32,10.7,11.1,11.1,0.0,5.4,0.03,0.1,0.7,204.7,4.7,254.0,1.0,3.0,149.0,697.0,181.0,1.0,185.0,8.35,304.0,208.0,29.6,24.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.5,17.2,49.5,50.3,16.0,24.0,12.5,18.9,27.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.84,45.04,42.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
382,8.19,344.0,0.32,0.34,0.32,10.7,10.8,10.9,0.0,4.1,0.05,0.09,0.7,204.6,4.0,254.0,1.0,3.0,150.0,697.0,182.0,2.0,186.0,8.37,303.4,207.0,29.6,24.2,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.1,15.5,17.2,49.5,50.3,15.0,24.0,12.5,18.9,27.0,27.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,45.0,44.84,45.04,42.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
